name	start	end	strand	span_type	tx_start	tx_end	tx_class	tx_class_count	tx_class_illumina_support
eaebff24-6c5c-4d0b-8223-dbf472efb2e8	267	639	-	exon	267	639	u-	11076	supported
cb40043d-cc5c-4864-86c5-ba34304a4783	267	637	-	exon	267	637	u-	11076	supported
c68c0c4b-66cc-450d-8b85-f5f327573c3b	267	639	-	exon	267	639	u-	11076	supported
4a7388a7-1ac6-4ed6-8a3e-e6a50ff8f94a	267	639	-	exon	267	639	u-	11076	supported
f102e168-7952-4105-8e88-8b323f028627	267	639	-	exon	267	639	u-	11076	supported
37c6a202-ecc1-4f0a-9860-e43a28876ff6	267	639	-	exon	267	639	u-	11076	supported
ed34c99f-fb1f-4292-ad6e-4a336c2087e6	267	639	-	exon	267	639	u-	11076	supported
28852509-9fed-4f3a-a190-af50272bc76b	267	639	-	exon	267	639	u-	11076	supported
3331e1ab-97b2-42a9-974d-bd9680bfd8ca	267	530	-	exon	267	530	u-	11076	supported
24f6570b-85bb-43a9-a04d-6d4ff2f47e8f	267	639	-	exon	267	639	u-	11076	supported
95e02c35-182c-4db6-9f84-af5dc18e8b24	267	639	-	exon	267	639	u-	11076	supported
41f47121-45cc-4dbf-96ad-eb4ba4589fe5	267	639	-	exon	267	639	u-	11076	supported
6be0adcc-5ee8-4c33-b10c-4fd039cc9f1d	267	639	-	exon	267	639	u-	11076	supported
efc86e61-e99c-473b-989a-860ea604fddc	267	638	-	exon	267	638	u-	11076	supported
6685e45a-9b14-44fb-9353-c247ade05c3e	267	623	-	exon	267	623	u-	11076	supported
5f3b069d-5d74-4706-a137-b63652fbbe06	267	639	-	exon	267	639	u-	11076	supported
0d9765de-1d9e-4ca4-a9ce-c35872fedbdb	267	639	-	exon	267	639	u-	11076	supported
9eba3dcc-5dbb-4735-95eb-dbf07b32bbaa	267	634	-	exon	267	634	u-	11076	supported
f879ccdf-3c28-4131-9cb3-ef4e57abee16	267	627	-	exon	267	627	u-	11076	supported
55d93104-4d12-492e-837e-0b122eb96f4f	267	633	-	exon	267	633	u-	11076	supported
98adca37-c60b-44ac-8e23-e9e4d7125c82	267	639	-	exon	267	639	u-	11076	supported
3ce4698b-d45a-4df7-85b0-b39c75c7d55c	267	639	-	exon	267	639	u-	11076	supported
4b1e2a97-58ca-45f9-ba28-39387a435eed	267	639	-	exon	267	639	u-	11076	supported
0242ed4f-f706-452f-8749-a7d4930d0faf	267	639	-	exon	267	639	u-	11076	supported
4050faad-5faa-48fa-8838-ffbf6a5052fa	267	639	-	exon	267	639	u-	11076	supported
2d0b1c5e-e745-4d20-86c0-286415eba82f	267	629	-	exon	267	629	u-	11076	supported
14f29c6f-cca0-4a76-ad79-a310722dd94c	267	639	-	exon	267	639	u-	11076	supported
12de44bf-a817-49d4-b27c-464b85625f27	267	639	-	exon	267	639	u-	11076	supported
ebbb5ac4-189e-484f-8525-24e389bc49ed	267	639	-	exon	267	639	u-	11076	supported
92857598-4cac-4198-94ec-e4b0af37f2a7	267	638	-	exon	267	638	u-	11076	supported
32fa425d-3424-4e3e-8f0b-0f4fff130013	267	624	-	exon	267	624	u-	11076	supported
78ab4688-1d82-47c1-b186-fd36411e054d	267	639	-	exon	267	639	u-	11076	supported
f836cabc-3330-436d-8391-f3888b14a547	267	623	-	exon	267	623	u-	11076	supported
4881a26a-fae9-4656-8558-edf259ff1159	267	639	-	exon	267	639	u-	11076	supported
4bab233c-4a39-4a57-b011-e50d776fc84d	267	639	-	exon	267	639	u-	11076	supported
edba42f1-4f21-42c1-a166-c980c2b11fb0	267	631	-	exon	267	631	u-	11076	supported
e43d22d7-b0b3-46f6-a294-1d2795a636c1	267	425	-	exon	267	425	u-	11076	supported
24601e1e-bfc1-466b-84d5-079a9ba821fd	267	630	-	exon	267	630	u-	11076	supported
79cbf560-7ded-402f-882f-ec7ff35299fb	267	637	-	exon	267	637	u-	11076	supported
7e367b9c-24ea-45cb-8e9e-7e751ba35809	267	639	-	exon	267	639	u-	11076	supported
86c0a644-7141-4791-82d7-e392fcd6cb96	267	627	-	exon	267	627	u-	11076	supported
4c677666-5a8b-4350-8566-d78c4d73d749	267	639	-	exon	267	639	u-	11076	supported
1d2ae2a2-4397-4044-9f85-92fbf16d5e50	267	639	-	exon	267	639	u-	11076	supported
b5098d1e-f2c5-460d-be44-f35fef344e5f	267	639	-	exon	267	639	u-	11076	supported
aa245db7-3f27-4b02-9512-e01364856ea4	267	635	-	exon	267	635	u-	11076	supported
2de7f0bd-21d6-4c63-974d-92bb0e320764	267	627	-	exon	267	627	u-	11076	supported
e7d2cd88-c76f-4153-97d6-6048faa91ca7	267	639	-	exon	267	639	u-	11076	supported
6b54cfaf-d327-45eb-8902-a84d3009ebaa	267	634	-	exon	267	634	u-	11076	supported
71db99c5-b4c1-49ba-ba2d-7c2e8c37c0fa	267	604	-	exon	267	604	u-	11076	supported
20c3741c-1f85-4aaf-ba3b-7ebf9ad41722	267	637	-	exon	267	637	u-	11076	supported
80e5f67b-f894-4f64-a432-c02150fe20ef	267	639	-	exon	267	639	u-	11076	supported
412dc58a-4219-486e-ab6d-c75ea9945a76	267	639	-	exon	267	639	u-	11076	supported
0d572395-bdca-4ffe-91df-121492ef8259	267	639	-	exon	267	639	u-	11076	supported
ebed53cb-711b-472f-8d73-5a4a89c1b0e5	267	639	-	exon	267	639	u-	11076	supported
b0424784-fd68-438f-8ece-9eb7953935ce	268	492	+	exon	268	5563	10	6	supported
b0424784-fd68-438f-8ece-9eb7953935ce	492	5506	+	intron	268	5563	10	6	supported
b0424784-fd68-438f-8ece-9eb7953935ce	5506	5563	+	exon	268	5563	10	6	supported
1ea1e624-e77f-4af7-bec7-43ceaa3f75aa	268	627	+	exon	268	627	u+	15777	supported
a745ee32-8c76-4545-946d-92594eb30f74	268	623	+	exon	268	623	u+	15777	supported
e82043ff-c5e8-442f-b21b-e0ad543c80f5	268	628	+	exon	268	628	u+	15777	supported
389be0f6-cdc1-4834-96fe-e1e48d89cf30	268	628	+	exon	268	628	u+	15777	supported
501a384d-979a-4beb-b310-8c5e1e398ea1	268	621	+	exon	268	621	u+	15777	supported
24a3e28a-6567-4d01-ba93-3f2b3b48b154	268	622	+	exon	268	622	u+	15777	supported
3856e725-924b-42f9-b155-61b6c0b80eb5	268	628	+	exon	268	628	u+	15777	supported
e94ee5e4-546a-4c0b-92de-03bd40e97dcb	268	628	+	exon	268	628	u+	15777	supported
1e98b274-172f-4c21-afb5-6f301640b98d	268	616	+	exon	268	616	u+	15777	supported
8641a704-e34f-426d-bebe-ebf666ae4bd6	268	628	+	exon	268	628	u+	15777	supported
4cf4684c-288e-42f3-96ea-a27f2e908fc5	268	628	+	exon	268	628	u+	15777	supported
5795105f-66e7-4577-8a9b-02b16a74242c	268	628	+	exon	268	628	u+	15777	supported
ab9c16db-931d-4573-aeb2-8271ddcb9188	268	622	+	exon	268	622	u+	15777	supported
835d1986-510f-49c0-8358-ac12527b9492	268	628	+	exon	268	628	u+	15777	supported
175b3a78-1aff-42cf-9805-8e7809e406f0	268	628	+	exon	268	628	u+	15777	supported
77c9b23d-491b-48cc-be34-2f0e8f641cea	268	492	+	exon	268	5758	1	60	supported
77c9b23d-491b-48cc-be34-2f0e8f641cea	492	1426	+	intron	268	5758	1	60	supported
77c9b23d-491b-48cc-be34-2f0e8f641cea	1426	1585	+	exon	268	5758	1	60	supported
77c9b23d-491b-48cc-be34-2f0e8f641cea	1585	5651	+	intron	268	5758	1	60	supported
77c9b23d-491b-48cc-be34-2f0e8f641cea	5651	5758	+	exon	268	5758	1	60	supported
cf1c8eda-bbcf-4a2a-8515-7a6e13062223	268	630	+	exon	268	630	u+	15777	supported
6a28d078-6184-4287-8ca7-a63af3ac9324	268	615	+	exon	268	615	u+	15777	supported
16cdef97-3d4d-41c8-aeb1-762b9d1c198f	268	628	+	exon	268	628	u+	15777	supported
9a998678-ee6e-49d9-811c-7e984a7f9069	268	536	+	exon	268	536	u+	15777	supported
4f2e9ffc-1296-4510-b50c-e03763655280	268	639	+	exon	268	639	u+	15777	supported
1f15749d-c42f-4a92-bc51-c3b0e41d5e2b	268	639	+	exon	268	639	u+	15777	supported
d28964c4-6005-479e-aa53-bf045abe6816	268	622	+	exon	268	622	u+	15777	supported
becc17dd-2163-4930-810e-0aed43f387ea	268	624	+	exon	268	624	u+	15777	supported
5fea9f3b-ba87-4e80-8e58-53eb42227332	268	628	+	exon	268	628	u+	15777	supported
2c7b6c30-91b3-487b-a0c3-cc20f32c7eed	268	622	+	exon	268	622	u+	15777	supported
189695a9-ac04-4d86-bb20-d2af0b0dc754	268	620	+	exon	268	620	u+	15777	supported
b18ce165-3035-4aab-8527-a1b5c21fd79f	268	639	+	exon	268	639	u+	15777	supported
feaadf2a-6368-4d40-a546-9ccabfb0729c	268	624	+	exon	268	624	u+	15777	supported
ff6d52b8-82cc-456f-8757-70602bb37573	268	528	+	exon	268	528	u+	15777	supported
2eb4b302-0d5c-44e2-8626-81789975f562	268	628	+	exon	268	628	u+	15777	supported
f5a40b83-caee-4de7-90be-20d636f5ed81	268	628	+	exon	268	628	u+	15777	supported
9cd9eed1-1fda-4225-ae7f-b87c943d5f96	268	623	+	exon	268	623	u+	15777	supported
cc5bf4b4-647e-4a5f-9da9-988504eb0a9b	268	628	+	exon	268	628	u+	15777	supported
88b52c78-938c-4400-89d5-76dbf91afbaf	268	628	+	exon	268	628	u+	15777	supported
2dd949b1-be41-48d4-b6d6-12673aabcabc	268	628	+	exon	268	628	u+	15777	supported
44574e8b-3b15-4b3d-959b-7261d6de8e16	268	620	+	exon	268	620	u+	15777	supported
6f777e95-4ca4-41f1-9d65-9dd48c5521b9	268	616	+	exon	268	616	u+	15777	supported
7157eebb-fbc8-440e-9d6f-d82022c0fc71	268	492	+	exon	268	5769	1	60	supported
7157eebb-fbc8-440e-9d6f-d82022c0fc71	492	1426	+	intron	268	5769	1	60	supported
7157eebb-fbc8-440e-9d6f-d82022c0fc71	1426	1585	+	exon	268	5769	1	60	supported
7157eebb-fbc8-440e-9d6f-d82022c0fc71	1585	5651	+	intron	268	5769	1	60	supported
7157eebb-fbc8-440e-9d6f-d82022c0fc71	5651	5769	+	exon	268	5769	1	60	supported
1e607d1d-1599-4c94-82a5-85868bb81baa	268	628	+	exon	268	628	u+	15777	supported
24938f18-b04e-4df9-8be5-45defc6e192a	268	639	+	exon	268	639	u+	15777	supported
5f40e416-441a-48d7-bbbf-c5869b39b204	268	492	+	exon	268	5755	1	60	supported
5f40e416-441a-48d7-bbbf-c5869b39b204	492	1426	+	intron	268	5755	1	60	supported
5f40e416-441a-48d7-bbbf-c5869b39b204	1426	1585	+	exon	268	5755	1	60	supported
5f40e416-441a-48d7-bbbf-c5869b39b204	1585	5651	+	intron	268	5755	1	60	supported
5f40e416-441a-48d7-bbbf-c5869b39b204	5651	5755	+	exon	268	5755	1	60	supported
49b165d4-af9d-4cc0-89ba-e2a0d62a68dc	268	630	+	exon	268	630	u+	15777	supported
35186758-120d-41d2-ac14-bfe20a421dd9	268	625	+	exon	268	625	u+	15777	supported
6fcc5477-54df-489a-a8b0-afc0261fda98	268	628	+	exon	268	628	u+	15777	supported
5d557e95-4ebc-4a21-90d2-1bdef35e31de	268	628	+	exon	268	628	u+	15777	supported
7538fe62-27b7-4656-a309-6544cdf03d7d	268	623	+	exon	268	623	u+	15777	supported
ca24ecfe-ca81-4f86-bb85-3e9a44b3eb37	268	628	+	exon	268	628	u+	15777	supported
b0ad1cb3-ff47-465a-b288-b7cd56a83b1d	268	628	+	exon	268	628	u+	15777	supported
8552be73-5fc9-4019-b46d-9c5aadbf115a	268	520	+	exon	268	520	u+	15777	supported
5afcfae4-7239-4c40-a9c6-b6c1354f77b4	268	628	+	exon	268	628	u+	15777	supported
c6ed407c-060c-45b4-98e7-f7e587934c33	268	639	+	exon	268	639	u+	15777	supported
55b692f5-b19d-40bc-868c-47279feff565	268	482	+	exon	268	482	u+	15777	supported
82e09074-2f4b-41ab-af6c-8bf9105b1655	268	628	+	exon	268	628	u+	15777	supported
d3155f18-f80e-46c7-a191-3eac4b4a38de	268	628	+	exon	268	628	u+	15777	supported
0df94919-0bfd-42df-9042-84263c9db9a1	268	627	+	exon	268	627	u+	15777	supported
2a17e4a5-ad8e-41d3-ab42-33f47b4a897f	268	628	+	exon	268	628	u+	15777	supported
7a797c22-978f-4963-bd6e-937083e48b81	268	628	+	exon	268	628	u+	15777	supported
c47063d4-8e62-41ab-b416-b027ca6bce14	268	625	+	exon	268	625	u+	15777	supported
48cecf8b-fab5-4e3f-9ac8-25185011b80f	268	639	+	exon	268	639	u+	15777	supported
debfee30-ef6b-4aa7-9a7b-b700759fdb52	268	628	+	exon	268	628	u+	15777	supported
aad56200-26dd-4e29-9be9-75dbc43ebb01	268	628	+	exon	268	628	u+	15777	supported
8863b9ec-aefc-490a-875f-8a5c6bcdebf3	268	630	+	exon	268	630	u+	15777	supported
4a0a71cc-e50e-4ef2-b535-ecb67a23b257	268	622	+	exon	268	622	u+	15777	supported
82648b11-910d-4904-a8fe-429c0984692f	268	628	+	exon	268	628	u+	15777	supported
bdf74cc9-3aa7-4626-ae33-430f4844b79a	268	639	+	exon	268	639	u+	15777	supported
8d1480c9-f563-4fab-8376-a551e4f8a170	268	620	+	exon	268	620	u+	15777	supported
b4e8ac44-ad78-451f-98b9-fad5d156fa05	268	628	+	exon	268	628	u+	15777	supported
7ec4632a-da98-4386-97d6-295e237a50c8	268	628	+	exon	268	628	u+	15777	supported
5f3530b4-ce09-4b43-ba6a-fbbe40fc0dd3	268	602	+	exon	268	602	u+	15777	supported
29b7c4ee-3fd7-4fce-bdd5-3380a39d96cf	268	617	+	exon	268	617	u+	15777	supported
82d0b654-ab99-466f-896e-c26785f07929	268	624	+	exon	268	624	u+	15777	supported
8f1889e2-5308-422a-8817-4cd07a89d479	268	626	+	exon	268	626	u+	15777	supported
5ab4e13a-e7f0-4c67-a9c9-e95d308131a6	268	628	+	exon	268	628	u+	15777	supported
a862607d-0577-4cf1-a253-2af391c46837	268	622	+	exon	268	622	u+	15777	supported
eca8816e-b3a3-4ca9-8a1b-2634cbe90345	268	622	+	exon	268	622	u+	15777	supported
ee9907c3-1865-4ca3-98b3-c48753c3bc95	268	624	+	exon	268	624	u+	15777	supported
a728520f-f00d-452c-ab0a-9544e37e610c	268	636	+	exon	268	636	u+	15777	supported
fff843a9-2ac3-49f3-a3ee-be45a00b0ee4	268	639	+	exon	268	639	u+	15777	supported
f8c9f58e-aaf2-44c7-b081-ea7e25879b9e	268	622	+	exon	268	622	u+	15777	supported
05a6fb12-d5d2-40f3-b8b4-b8b783a7c501	268	628	+	exon	268	628	u+	15777	supported
291b9983-2746-4dd9-9445-1f145735d690	268	627	+	exon	268	627	u+	15777	supported
064e5afa-b9e5-490e-9d97-106af70616bb	268	492	+	exon	268	5739	1	60	supported
064e5afa-b9e5-490e-9d97-106af70616bb	492	1426	+	intron	268	5739	1	60	supported
064e5afa-b9e5-490e-9d97-106af70616bb	1426	1585	+	exon	268	5739	1	60	supported
064e5afa-b9e5-490e-9d97-106af70616bb	1585	5651	+	intron	268	5739	1	60	supported
064e5afa-b9e5-490e-9d97-106af70616bb	5651	5739	+	exon	268	5739	1	60	supported
bef24120-02ea-46e1-8bae-37a5ec3ae02a	268	620	+	exon	268	620	u+	15777	supported
0b2a60a4-b5cb-41b1-855b-5e0943dc9e94	268	627	+	exon	268	627	u+	15777	supported
ff408cfe-5704-4de4-8b97-963a45e2d147	268	628	+	exon	268	628	u+	15777	supported
0267799e-30b5-4824-a65b-28d1b8a4d1da	268	628	+	exon	268	628	u+	15777	supported
7f37042d-6939-4ed7-aea3-eac3ff6a9804	268	628	+	exon	268	628	u+	15777	supported
d73fcee3-c890-4c02-a49f-c66bc351ca8f	268	639	+	exon	268	639	u+	15777	supported
58f79dc2-6a88-4935-8e1b-c521f7a4ee21	268	594	+	exon	268	594	u+	15777	supported
c1958887-2a3a-4213-8506-d4469ac724a4	268	639	+	exon	268	639	u+	15777	supported
84f1dfbc-befb-4919-9bd2-97198329764d	268	628	+	exon	268	628	u+	15777	supported
bafee6e4-0382-4c34-ab7a-e4b3f25138e6	268	627	+	exon	268	627	u+	15777	supported
a5fece96-3eeb-4e5c-be35-681d6db87c2b	268	628	+	exon	268	628	u+	15777	supported
7eb7d52b-a805-4258-9bf2-5b65fb6cba30	268	628	+	exon	268	628	u+	15777	supported
02c3cfad-baaa-4233-a64c-bb4088316b92	268	633	+	exon	268	633	u+	15777	supported
d865ac86-5f87-4170-a7c8-6bb6b692a3bb	268	634	+	exon	268	634	u+	15777	supported
54399214-213e-44c4-9010-919f38bbb666	268	620	+	exon	268	620	u+	15777	supported
e1d9053b-60f5-44d6-a009-365c8b239a14	268	492	+	exon	268	5758	1	60	supported
e1d9053b-60f5-44d6-a009-365c8b239a14	492	1426	+	intron	268	5758	1	60	supported
e1d9053b-60f5-44d6-a009-365c8b239a14	1426	1585	+	exon	268	5758	1	60	supported
e1d9053b-60f5-44d6-a009-365c8b239a14	1585	5651	+	intron	268	5758	1	60	supported
e1d9053b-60f5-44d6-a009-365c8b239a14	5651	5758	+	exon	268	5758	1	60	supported
817f64ad-59c2-4025-8e18-47e81303aba0	268	639	+	exon	268	639	u+	15777	supported
13d848df-70fd-43bd-814e-dce41e125176	268	623	+	exon	268	623	u+	15777	supported
c80594f1-e306-4822-b7aa-005fec3c5590	268	628	+	exon	268	628	u+	15777	supported
b0ac552d-8065-474a-a9ad-aa6f21a2540a	268	626	+	exon	268	626	u+	15777	supported
ee991f4d-1cf6-48ec-b723-f25389fc503f	268	628	+	exon	268	628	u+	15777	supported
475e8b5e-27c8-43ad-8f2f-0c70e39e6e6d	268	622	+	exon	268	622	u+	15777	supported
ab9a366e-644e-46ef-aef6-ccb3ec810560	268	639	+	exon	268	639	u+	15777	supported
43bef91c-be3f-495a-8190-d0a9af79ede2	268	615	+	exon	268	615	u+	15777	supported
9d039279-d35b-4c4d-9af3-2be4b50e8624	268	624	+	exon	268	624	u+	15777	supported
ff4ce159-6ba3-44d6-8744-dd9e60dc99b7	268	625	+	exon	268	625	u+	15777	supported
5913bd14-eaa1-4b4f-a118-39a1fc3742d0	268	628	+	exon	268	628	u+	15777	supported
428d9abb-5a8a-4edc-91c3-6a4b8c4e6690	268	628	+	exon	268	628	u+	15777	supported
05969e82-b0f1-4808-aae8-4c1d5205cf2e	268	628	+	exon	268	628	u+	15777	supported
5b80b60e-1d56-46ae-a1ff-a9f3f84b86a6	268	615	+	exon	268	615	u+	15777	supported
583a5924-d38f-4ddb-8acf-c7c9e3aacf60	268	628	+	exon	268	628	u+	15777	supported
e793132e-3d6c-4b0e-8574-8954a234ee20	268	628	+	exon	268	628	u+	15777	supported
95f9d5a0-f595-4330-bd86-29eaa67a5a5f	268	628	+	exon	268	628	u+	15777	supported
0519b6e1-36a7-4669-bd9f-5a6037fa2ed0	268	621	+	exon	268	621	u+	15777	supported
49c668b0-c39b-4272-b64d-7365465e49e9	268	628	+	exon	268	628	u+	15777	supported
45ff2601-e2b1-442b-85ee-2de156810fed	268	622	+	exon	268	622	u+	15777	supported
68298a8d-9f32-478e-980f-f03f58ec443e	268	623	+	exon	268	623	u+	15777	supported
112fbd56-03ec-4bd7-b45b-e03f370e357b	268	622	+	exon	268	622	u+	15777	supported
326e5c24-5ce6-47d6-b58a-cd5e8c3383cb	268	627	+	exon	268	627	u+	15777	supported
48ce436e-a8fa-43a7-b29d-7e592c64d0cc	268	620	+	exon	268	620	u+	15777	supported
62d3aafc-e8ff-415f-b2eb-494fd42a5c5c	268	628	+	exon	268	628	u+	15777	supported
958efeb6-6238-4756-8864-56d9d8357949	268	621	+	exon	268	621	u+	15777	supported
1ef70f58-aa64-496f-9315-535fc1a4e349	268	629	+	exon	268	629	u+	15777	supported
89ac4946-ea25-4448-8ee9-7c9cdf227724	268	640	+	exon	268	640	u+	15777	supported
e0dfcb55-b62e-4e09-97ff-5f449ee8273e	268	639	+	exon	268	639	u+	15777	supported
a452054b-b975-4642-bd68-c3d235cb90fc	268	620	+	exon	268	620	u+	15777	supported
836efb5d-85f7-4db2-9da1-b8a77cfe312e	268	616	+	exon	268	616	u+	15777	supported
47c959dd-9b0c-4b10-b23c-6b7a7cbd48aa	268	633	+	exon	268	633	u+	15777	supported
911a8697-4e08-4769-ad9e-c65aea105ae5	268	639	+	exon	268	639	u+	15777	supported
3fe2df2f-16ec-44fc-ae3d-7e62db1bd23a	268	628	+	exon	268	628	u+	15777	supported
a68314d6-82a1-4e78-aeb6-424f5f41db67	268	620	+	exon	268	620	u+	15777	supported
1c76e7d9-fa42-46af-8ec0-1d1e9ad36355	268	610	+	exon	268	610	u+	15777	supported
a11ee90e-8c8b-4de5-81b3-b1cba3529246	268	630	+	exon	268	630	u+	15777	supported
841bd0b2-f0bd-4cd8-a783-23cc1c9f0515	268	627	+	exon	268	627	u+	15777	supported
597cc4fc-1e47-420c-84db-9bf228ead836	268	639	+	exon	268	639	u+	15777	supported
e3911e93-b08c-4695-b3f9-8efe06146e30	268	622	+	exon	268	622	u+	15777	supported
299878cd-c461-433f-95c4-a8d3d0f33c06	268	492	+	exon	268	5769	1	60	supported
299878cd-c461-433f-95c4-a8d3d0f33c06	492	1426	+	intron	268	5769	1	60	supported
299878cd-c461-433f-95c4-a8d3d0f33c06	1426	1585	+	exon	268	5769	1	60	supported
299878cd-c461-433f-95c4-a8d3d0f33c06	1585	5651	+	intron	268	5769	1	60	supported
299878cd-c461-433f-95c4-a8d3d0f33c06	5651	5769	+	exon	268	5769	1	60	supported
6eff630d-d173-4946-aed7-4a3627c089b5	268	628	+	exon	268	628	u+	15777	supported
c54ea230-430a-45e7-b069-afad45297b26	268	629	+	exon	268	629	u+	15777	supported
1a4c2541-a7ee-4c83-b20e-e8d85a0538c0	268	624	+	exon	268	624	u+	15777	supported
d23e5691-e393-424d-b9c3-b7e9d1e1462c	268	492	+	exon	268	5736	1	60	supported
d23e5691-e393-424d-b9c3-b7e9d1e1462c	492	1426	+	intron	268	5736	1	60	supported
d23e5691-e393-424d-b9c3-b7e9d1e1462c	1426	1585	+	exon	268	5736	1	60	supported
d23e5691-e393-424d-b9c3-b7e9d1e1462c	1585	5651	+	intron	268	5736	1	60	supported
d23e5691-e393-424d-b9c3-b7e9d1e1462c	5651	5736	+	exon	268	5736	1	60	supported
a3fc5a40-1e2e-48f0-9981-7f5918698214	268	623	+	exon	268	623	u+	15777	supported
10ad8296-0f63-4854-9424-13b4f976b94f	268	624	+	exon	268	624	u+	15777	supported
6d5e4c80-1e9b-4a55-b461-27e6f2ac98d4	268	628	+	exon	268	628	u+	15777	supported
bffd816c-b6a8-4e81-b2a0-e8a12b14fd3f	268	628	+	exon	268	628	u+	15777	supported
280c70f5-42b5-4edd-8bda-47cf359eb535	268	628	+	exon	268	628	u+	15777	supported
8720aca2-c0f7-4f50-8a23-63abbbd40e82	268	628	+	exon	268	628	u+	15777	supported
10c4352c-d628-49c6-8a45-2364ea43c70e	268	628	+	exon	268	628	u+	15777	supported
4ffcb4bd-f622-40e9-98cf-508cd0d29cc2	268	628	+	exon	268	628	u+	15777	supported
3d4a1e23-50cc-41d9-80d0-f32f536751af	268	617	+	exon	268	617	u+	15777	supported
316dae63-e73f-4efc-b09f-532c4b2a992b	268	628	+	exon	268	628	u+	15777	supported
